SuperCategory,Category,Subcategory,QuestionID,QuestionText,ResponseID,ResponseText
Baby care,,gums,609,Baby is rubbing gums a lot. any remedy for this?,974,"Baby rubs her or his gums when teeth are coming out. If the baby is below 2 years, there is no problem. Just see that hands are clean. If too much, you can put clean gloves on the baby's hands. If there is any cut or bleeding, please consult the doctor."
Baby care,,more activity,610,"1 month enda maguvina weight hechhaguttilla, activities hechhagive tondare ellave?",975,"""Their is no problem if your baby is doing more activities. 
make sure to only breastfeed the baby and do so every 2 hours or as demanded by the baby. make sure that your baby does not fall Ill as this could lead to weight loss or inadequate weight gain. 
For this, make sure that you feed only breastmilk. Make sure all immunisations are up-to-date. 
Visit the hospital if you notice any abnormal signs such as diarrhoea, fever, baby is cold to touch etc. 
The mother needs to eat a nutritious diet with all vegetables, fruits, dal, grains and milk along with her iron and calcium tablets, to keep healthy. This will also help her produce more breastmilk for the little one. 
KMC- Providing warmth to the baby by putting the baby without clothes, on the bare chest of the mother, father or any family member, is skin to skin care or kangaroo mother care. 
This is an easy and very effective method to take care of pre-term, low birth weight and normal newborn babies."""
Baby care,,fan/cooler,611,-Maguvige fan hachhabahuda? Tondare ellave? Dayavittu tilisi,976,"the baby can be put below the fan, but rather then directly blowing, if the air is blowing form little side then it will be good . make sure to put a think cloth on the baby."
Baby care,,fan/cooler,611,-Maguvige fan hachhabahuda? Tondare ellave? Dayavittu tilisi,977,"A fan can be used for the baby,but rather than directly blowing, if the air is blowing form little side then it will be good . make sure to put a think cloth on the baby."
Baby care,,fan/cooler,611,-Maguvige fan hachhabahuda? Tondare ellave? Dayavittu tilisi,978,"You can use cooler, but rather then directly blowing, if the air is blowing form little side then it will be good . make sure to put a think cloth on the baby."
Baby care,,Baby ulcer,612,Kya yeh gel bachho ki jeebh per lagq sakte hai. (can we apply this jel on baby's tongue)(Tannic acid and choline salicylate gel),979,"Do not use the Medication. If you're baby has an ulcer on the tongue, consult a doctor first.
Do not apply this"
Baby care,,saliva,613,if there is saliva coming out of baby's mouth what can be the reason for this Baby age is 42 days,980,"""Babies drool a lot as they are still learning to swallow their saliva...
For first two years it's normal
Don't worry about it"""
Baby care,,saliva,613,if there is saliva coming out of baby's mouth what can be the reason for this Baby age is 42 days,981,"baby salivating more can be common but if it is frothy, needs to be examined in person. request you to consult the nearby pediatrician"
Baby care,,Throwup,614,"Baby takes out milk from mouth, there is no improvement from medicine",982,make sure the medicine you give is prescribed by the doctor and taken for the duration instructed
Baby care,,yawning,615,"15 days baby, since 4 to 5 days baby is yawning a lot",983,"It is normal for the babies to sleep a lot and yawn when wake up. But if it is causing problems like pain, baby crying, not feeding well etc. needs to be immediately checked by the pediatrician."
Baby care,,dandruff,616,"Bacche ki Umra fouth month, Shishu Mein dandruff hona, kya hosakta hai",984,"apply coconut oil and bath daily. If the problem persists creating problems like itching, rashes, injuries with blood etc. please consult the pediatrician immediately"
Baby care,,pimple,617,"17 ದಿನದ ಮಗು ನಾಲಿಗೆ ಮೇಲೆ ಮಾತ್ರ ಗುಳ್ಳೆ ಇದೆ, ಪರಿಹಾರ ತಿಳಿಸಿ",985,This needs to be examined in person for advise on the treatment. Kindly visit the pediatrician nearby. And clean the breasts everytime before feeding. Feed only breastmilk till 6 months.
Baby care,,pimple not reduced,618,"15 days pimples are not going they visited hospital, doctor said it will go by some days but still its there. what should do.",986,"""Please do not apply any cream or powder. Follow the advice of the doctor. Generally these go away in 3-4 weeks. Continue breastfeeding and taking care of the baby. Make sure the baby's clothes are washed well and dried in the sun and the blankets are clean too.
But if you see pus or blood in the boils or these spread over more area, take the baby immediately to the hospital to show the doctor."""
Baby care,,premature baby,619,"""How to take care 2kg baby
2 day""",987,"Give only breast milk to your baby from birth till 6 months which has all the nutrients your baby needs. Do not give honey, sugar water or cow's milk. Breastfeeding can be continued even if the baby or the mother is unwell. If the mother produces less milk for the baby, make sure she is eating nutritious food and is using the correct technique to breastfeed.
Don't touch your baby's cord unless it is necessary, don't try to pull it off and most importantly, do not apply powder, oil, cream, ghee or turmeric! If your baby's has redness of the skin around the cord, swelling around the cord, pus with foul smell or baby cries on touching the cord, go to the hospital immediately."
Baby care,,care,620,My boy is 11 month. So kindly advise for caring.,988,"""Breastfeed every 4-6 hours. Feed the baby other food items for breakfast and lunch and a little in the evening. For dinner you can breastfeed the child. Each child eats differently. A mother will be the best judge to know if her child is full. Start small and slowly increase the dosage. Remember to feed the child one thing only for a few days before introducing another item.
speak to the pediatrician for more details."""
Baby care,,sweating,621,"""MERI beti 4 mahine ki hai bahut Jada pasina ata hai
2 mahine se""",989,"""Make sure you are not wearing extremely warm clothing and the room is well ventilated. Make the child wear clothes that are weather appropriate. 
If this does not get better, consult the doctor."""
Baby care,,sweating,621,"""MERI beti 4 mahine ki hai bahut Jada pasina ata hai
2 mahine se""",990,"""Make sure you are not wearing extremely warm clothing and the room is well ventilated. Make the child wear clothes that are weather appropriate.
If this does not get better, consult the doctor.
It's normal to have an increased sweating.however if it's excess, you have fever go to the doctor"""
Baby care,,sweating,621,"""MERI beti 4 mahine ki hai bahut Jada pasina ata hai
2 mahine se""",991,"""This is a common condition in babies. This is because it takes an effort for the baby to suck. While feeding, loosen the baby's clothes and keep a light shawl only over the baby.
Also, get a check up for the baby at the hospital when you go for next visit/vaccine."""
Baby care,,sweating,621,"""MERI beti 4 mahine ki hai bahut Jada pasina ata hai
2 mahine se""",992,"make sure the baby is wearing comfortable clothing and there is good ventilation in the room. Since it is summer, do not put on many layers of clothing.
while feeding, loosen the baby’s clothes and keep a light shawl only to cover the baby.
also, get a check up for the baby at the hospital when you for the next vaccine / follow up"
Baby care,,sweating,621,"""MERI beti 4 mahine ki hai bahut Jada pasina ata hai
2 mahine se""",993,ideally babies should not sweat a lot. if this is happening ensure that the baby is clothed appropriately according to the weather. your baby should ideally be wearing one layer of clothing more than you would for the weather.
Baby care,,sweating,621,"""MERI beti 4 mahine ki hai bahut Jada pasina ata hai
2 mahine se""",994,"""make sure the baby is wearing comfortable clothing and there is good ventilation in the room. Since it is summer, do not put on many layers of clothing.
while feeding, loosen the baby’s clothes and keep a light shawl only to cover the baby.
also, get a check up for the baby at the hospital when you for the next vaccine / follow up
Take all precautions when you go to the centre/hospital - use hand sanitizer to clean your hands after touching any surface or object in the public space and before touch the baby. Use a mask/ large handkerchief or dupatta to cover your nose and mouth. On returning home, immediately change your clothes and wash your hands."""
Baby care,,sweating,621,"""MERI beti 4 mahine ki hai bahut Jada pasina ata hai
2 mahine se""",995,"If you are having profuse sweating, despite the not doing any physical activity or the weather being hot, you must check with the doctor"
Baby care,,skin eruptions,622,Baby has 2-3 skin eruptions,996,"this need to be physically examined, we recommend you to go to the children's doctor and get this checked. continue breastfeeding"
Baby care,,skin eruptions,622,Baby has 2-3 skin eruptions,997,"It is normal for the baby to shed a little skin in the first 3 weeks.if it seems to be red in colour, the baby is itching and is crying inconsolably you must visit the hospital"
Baby care,,Red check,623,बेबी गाल लाल लाल है तो क्या करे (red cheeks),998,this needs examination by a doctor.
Baby care,,dryness of skin,624,"baby skin ge yake iriti agide, yenu problem.",999,"This looks like dryness of skin. If the baby is more than 2.5 kg and the cord has fallen off, you can apply oil on the body of the baby regularly before giving bath to the baby. If it does not improve in 2-3 day or the baby has any other problem with this, take the baby to the doctor for a check up."
Baby care,,white spot,625,Baby k face pr white spot ho gya h.. Koi cream ho to batao,1000,"""White spots , small raised white boils etc are seen in some children. There is no treatment for this and will go off on its own in a few weeks.
During this time make sure not to apply anything on it, expose the baby to bright sunlight etc.
Remember that if this white spot increases in size, spreads to the rest of the face and/or body , does not go away even after a few weeks, changes colour, is tender to touch ( your baby will cry on slight touch ) make sure to go to the hospital and get it checked."""
Baby care,,Nail marks,626,How does the nail marks will go on the face of the baby?,1001,"If your baby has scratched his face, we advice you to trim the nails immediately
You don't need to do anything about the scratch marks unless the wound in bleeding or infected.
If they are make sure to go to the doctor"
Baby care,,swirling movement/ stretches body,627,"My son, takes ""angariyan""(swirling movement"") alot, what can be the reason for this. is it something to worry about ?",1002,"thats fine, nothing to worry if and when your baby stretches.if your baby is being lethargic , not drinking milk, crying while peeing / pooping / or is crying excessively even after feeding, then it is important to get this checked. otherwise, it is fine"
Baby care,,swirling movement/ stretches body,627,"My son, takes ""angariyan""(swirling movement"") alot, what can be the reason for this. is it something to worry about ?",1003,"it is fine, nothing to worry unless your baby has fever, or is inactive , or not feeding well"
Baby care,,Squirms,628,the baby is squirms a lot. what to do madam.,1004,"This weds physical examination to understand what you mean.
These could be normal baby movements.
If this is associated with vomitting,. Fever you must go to the hospital immediately
Else get this examined to make surr it's all ok"
Baby care,,Black lip,629,ಮಗುವಿನ ತುಟಿ ಬ್ಲ್ಯಾಕ್ ಆಗಿದೆ .ಅದಕ್ಕೆ ಏನ್ ಮಾಡಬೇಕು,1005,"black lips could mean multiple things, since we don't have the photo. So in such a case we should not say this doesn't look like a problem because it could be a problem.
In a clinical setting where we can physically see the baby your response would have been accurate"
Baby care,,Black lip,630,Maguvina thuti block agidre en madbeku?,1006,"this needs a physical examination, we recommend you to consult pediatrician and get this checked. do not give any medicine on your own to baby. continue breastfeeding."
Baby care,,dry lip,631,"बच्चे के होट किस वजह से शूख जाते हैं
5 दिन की ह और कल से शुख रही है",1007,"if the baby's lips are dry, thats the indication of dehydration. Feed tha baby every 2-3 hours once. Even if the baby is sleeping, wake the baby up and feed. Mother should eat well and drink 8-10 glasses of water a day. (edited)"
Baby care,,dry lip,631,"बच्चे के होट किस वजह से शूख जाते हैं
5 दिन की ह और कल से शुख रही है",1008,"""if the baby's lips are dry, thats the indication of dehydration. Feed tha baby every 2-3 hours once. Even if the baby is sleeping, wake the baby up and feed. Mother should eat well and drink 8-10 glasses of water a day 
Go to the doctor if it's continuing"""
Baby care,,black lip,632,""" baby lips bohut black hora ha hai aur thoda suka jaisa lagta hai, idar ghar me bol rahe ki maa garm pani pirahi hai isliye aisa hora ha hai.
""",1009,Pls go to the doctor to get this checked
Baby care,,black lip,632,""" baby lips bohut black hora ha hai aur thoda suka jaisa lagta hai, idar ghar me bol rahe ki maa garm pani pirahi hai isliye aisa hora ha hai.
""",1010,"""Although this doesn't seem like a problem, it is tough to say without properly seeing the baby.
we would recommend that you can get this checked by a doctor near your house to understand if this is a natural pigmentation or whether there is a problem"""
Baby care,,NICU,633,"last on 31st of October same family sent audio regarding baby weight is 1400gms.in NICU, bay is not drinking breast milk.so what should we do.( we have sent KMC message and you are in safer hands message",1011,"Your baby may find it difficult to drink milk but the doctor will provide some feeding till your baby is able to drink milk on its own
Along with make sure that you are performing kmc everyday. We encourage you to speak to the doctor and ask for a time slot where you or the father of the baby can perform kmc.
Attach kmc video"
Baby care,,,634,"""Magu kiri kiri madutte
Hu ri 7 month li delivery agide. Evag magu 2 month aytu, one n half month nicu nalli ettu
Breast milk kudiyutte, adre kiri kiri yak madutte gottagtila, maguvin bagge baya agtide
Dayavittu parihaar tilisi""",1012,"""Don't worry, your baby's condition is improving. We suggest that after breastfeeding burp your baby well.
( Send message on how to burp)
For the condition of your baby to improve, also perform kmc ( send message on how to do KMC )"""
Baby care,,not sleeping,635,Dhud pene ka bade be agar baby nai soraha hai to is kya rezan hai,1013,"It is normal for babies to wake up for milk at night for 6-7 months. breastfeeing the baby atleast for 30-40 minutes and burping the baby correctly, then the baby will sleep atleast for 3 hour.after feeding and burping, rocking your child gently, making sure your room is well ventilated and your baby is wearing comfortable clothing appropriate for the weather outside can all help with putting your baby to sleep.
The mothers voice is very soothing for the baby and we recommend that you talk to your baby in low gentle voice or even sing if you're up for it :)"
Baby care,,not sleeping,635,Dhud pene ka bade be agar baby nai soraha hai to is kya rezan hai,20,"make sure that you feed your baby well and make a comfortable space for your baby to sleep. your baby should ideally sleep between feeds and you must feed every 2 hours in the first few days. your baby is small and may take some time to adjust. if this continues, check with a doctor."
Baby care,,not sleeping,635,Dhud pene ka bade be agar baby nai soraha hai to is kya rezan hai,1014,"""Babies sleep for easy really long. On some days they may be awake.if your baby is awake and active and is showing no signs of distress such as crying excessively it is ok. But even then, feed and /or rock your baby gently to sleep .
If your baby is unable to sleep and is crying excessively and you feel like the baby is not being active as usual or is in pain make sure to go to the doctor"""
Baby care,,not sleeping,635,Dhud pene ka bade be agar baby nai soraha hai to is kya rezan hai,942,"Your 6 month baby will sleep anywhere between 12-15 hours
This is ideal throughout the day"
Baby care,,Not sleeping with cry,636,Bacca rota bhut h Sote time dar jata h need me ut kr naa dood pita h bus rota rhta h,1015,"""After the baby is awake play with the baby a little while before feeding if he is refusing to take feeds immediately
Burp the baby after feeding to ensure that he is comfortable
Attach burping method
If your feeding method is incorrect
Try this
Attach feeding technique
babies cry for various reasons like hunger, pain, fever etc. Even after feeding at regular intervals if the baby doesn't stop crying, plz consult the pediatrician immediately."""
Baby care,,nail,637,Hutida maguvina ugurugalanu ...yavariti cut madabeku(11days baby),1016,Be gentle and use a baby nail cutter. Do not cut the skin or too close to the skin. You may get somebody to help you to hold the babys hand as well
Baby care,,nail,637,Hutida maguvina ugurugalanu ...yavariti cut madabeku(11days baby),1017,"Mother can cut the nails anytime. But be gentle and use a baby nail cutter. Do not cut the skin or too close to the skin. You may get somebody to help you to hold the babys hand as well. Please keep mind this points while cutting the baby nails
cut the nails after the bath
do not cut on the bed where baby sleeps. as if the nails remain on bed, might injure the baby if came in contact.
baby-nail cutters are available in the market. Use only that. do not use the one used for adults as they can go too deep and cause injury.
Cut very superficially. don't try deep cutting.
ensure the cut nails are safely discarded in to the dust-bins."
Baby care,,nail,637,Hutida maguvina ugurugalanu ...yavariti cut madabeku(11days baby),1018,"Mother can trim the nails once a week. For the baby, when the nails are grown enough to injure his/her own skin."
Baby care,,nail,637,Hutida maguvina ugurugalanu ...yavariti cut madabeku(11days baby),1019,"""cut the nails after the bath 
do not cut on the bed where baby sleeps. as if the nails remain on bed, might injure the baby if came in contact. 
baby-nail cutters are available in the market. Use only that. do not use the one used for adults as they can go too deep and cause injury. 
Cut very superficially. don't try deep cutting. 
ensure the cut nails are safely discarded in to the dust-bins."""
Baby care,,make baby sleep,638,Medam namm magu ratri malgalla bellage malgutte aadake yen madbeku,1020,"""To help the baby sleep better ensure that the room is well ventilated and that the baby is not too warm or too cold and is clothed well to suit the weather.
Also ensure that he is not sleeping with a wet nappy - this could be very uncomfortable for the baby.
Feed the baby every 2-3 hours. And burp the baby well before putting him down to sleep
Since babies have varied sleep patterns, take turns to keep the baby company. Gently rocking the baby to sleep could help too"""
Baby care,,make baby sleep,638,Medam namm magu ratri malgalla bellage malgutte aadake yen madbeku,1021,"""To help the baby sleep better ensure that the room is well ventilated and that the baby is not too warm or too cold and is clothed well to suit the weather.
Also ensure that he is not sleeping with a wet nappy - this could be very uncomfortable for the baby.
Feed the baby every 2-3 hours. And burp the baby well before putting him down to sleep
Since babies have varied sleep patterns, take turns to keep the baby company. Gently rocking the baby to sleep could help too""""
make sure that you feed your baby well and make a comfortable space for your baby to sleep. your baby should ideally sleep between feeds and you must feed every 2 hours in the first few days. your baby is small and may take some time to adjust. if this continues, check with a doctor.
The mothers voice is very soothing for the baby and we recommend that you talk to your baby in low gentle voice or even sing if you're up for it"""
Baby care,,KMC,639,What is KMC? per day how long should we do KMC and for How many years,1022,"""KMC means """"kangaroo Mother Care"""" it is all called has skin to skin care. 
Providing warmth to the baby by putting the baby without clothes, on the bare chest of the mother, father or any family member, is skin to skin care or kangaroo mother care. 
This is an easy and very effective method to take care of pre-term, low birth weight and normal newborn babies.
For a minimum of 8 hours daily until baby gains 2.5 KGs of weight and more"""
Baby care,,benifits of KMC,640,KMC kar ne se kya faida hai,1023,"""KMC means """"""""kangaroo Mother Care"""""""" it is all called has skin to skin care.
Providing warmth to the baby by putting the baby without clothes, on the bare chest of the mother, father or any family member, is skin to skin care or kangaroo mother care.
This is an easy and very effective method to take care of pre-term, low birth weight and normal newborn babies.
For a minimum of 8 hours daily until baby gains 2.5 KGs of weight and more""""
It is highly recommended for all babies. It improves development of the baby, increase in weight as well as bonding with the baby"""
Baby care,,protect baby,641,Our baby is 10 days old. How do we disinfect the baby,1024,"""The best way to protect yourself and your baby from infections is washing hands with soap and water before touching or feeding the baby, before eating and after cleaning the baby. 
Remember these 6 steps: wash palms and fingers, behind the hands, between the fingers, back of fingers, thumbs, tips of fingers and nails 
immunisation message too"""
Baby care,,,642,Bacche ko kin kin logo se bachaye taki bacche ko infection na ho sake,1025,"anyone with skin disease, fever, cold, chest infections etc. should be avoided from contacting the baby. also, anyone else who is to touch the baby must do so only after washing the hands with soap and water, including the mother. This way, baby can be protected from many infections."
Baby care,,Tube feeding,643,"""Rice tube feeding tube ka istemal kese karte hai Aspatal se discharge ho gy hai
Ghar pe hai Ab rice tube dala nhi hai Ek Nurse ne iska jikra kiya tha ki jo bacche doodh nhi pite unko ye rice tube se doodh pilate hai. बच्ची स्तनपान नही कर रही है बाहर का दूध पी रही है। उचित सलाह दे""",1026,"""It is important to check with the doctor whether tube feeding is required for your baby.
Do not use it until adviced by the doctor.
You must try to breastfeed your baby every 2-3 hours.
Add technique
If you are finding it difficult to breastfeed your baby for some reason make sure to check with the asha in your neighborhood or doctor for more advice
Burp the baby"""
Baby care,Sleep,sleeping more,644,"""
Jab baccha nid se jaldi na uthe
Baccha Jyada der tak Soye
Uska Kya reason Hai""",1027,"""
It is normal for children to wake up to milk at night for 6-7 months. Breast feed the baby for at least 30-40 minutes and make the baby burp properly, after which the baby will sleep for at least 3 hours. After a few days the child will sleep well at night."""
Baby care,Sleep,sleeping more,644,"""
Jab baccha nid se jaldi na uthe
Baccha Jyada der tak Soye
Uska Kya reason Hai""",1028,"""Send message on sleep patterns
To help the baby sleep better ensure that the room is well ventilated and that the baby is not too warm or too cold and is clothed well to suit the weather.
Also ensure that he is not sleeping with a wet nappy - this could be very uncomfortable for the baby.
Feed the baby every 2-3 hours. And burp the baby well before putting him down to sleep
Since babies have varied sleep patterns, take turns to keep the baby company. Gently rocking the baby to sleep could help too"""
Baby care,Sleep,sleeping more,644,"""
Jab baccha nid se jaldi na uthe
Baccha Jyada der tak Soye
Uska Kya reason Hai""",1029,"small children sleep longer (12 - 16 hours or even longer). This helps in development. Your task is to ensure that you breastfeed the child every 2-3 hours, even if the baby is sleeping and at night."
Baby care,,disturbance in sleeping pattern,645,"Papu yavaga night ful nidde madutte Yest month ali porthi madutte Nidde

form which month the baby starts sleeping at night",1030,this depends on your baby and how you get your baby used to a pattern.
Baby care,,disturbance in sleeping pattern,645,"Papu yavaga night ful nidde madutte Yest month ali porthi madutte Nidde

form which month the baby starts sleeping at night",1031,"ensure to burp your baby after every feed. at night, feed your baby and burp and do not play with your baby. slowly your baby will understand his sleep pattern. this will take time and you need to be patient about it."
Baby care,,sleeping pattern,3,"ಮಗು ಕಿರಿಕಿರಿ ಮಾಡುವುದು , ಮಾತು ಮಗುಗೆ ಜ್ವರ ಬಂದಾಗ ತಾಯಿ ಯಾವರೀತಿ ನೋಡಿ ಕೊಳಬೇಕು , ಜಾಸ್ತಿ ರಾತ್ರಿ ಹೋತು ಕಿರಿಕಿರಿ ಮಾಡುತ್ತೆ ಮಗು ಅದಕೆ ಏನು ಮಾಡಬೇಕು WhatsApp ಮೂಲಕ ಕಲಿಸಬೇಕಾಗಿ ವಿನಂತಿಸಿಕೊಳುತ್ತೆನೆ",18,"it is normal for babies to wake up for milk at night for 6-7 months. breastfeeing the baby atleast for 30-40 minutes and burping the baby correctly, then the baby will sleep atleast for 3 hour. after few days the baby sleep well during night times."
Baby care,,sleeping pattern,3,"ಮಗು ಕಿರಿಕಿರಿ ಮಾಡುವುದು , ಮಾತು ಮಗುಗೆ ಜ್ವರ ಬಂದಾಗ ತಾಯಿ ಯಾವರೀತಿ ನೋಡಿ ಕೊಳಬೇಕು , ಜಾಸ್ತಿ ರಾತ್ರಿ ಹೋತು ಕಿರಿಕಿರಿ ಮಾಡುತ್ತೆ ಮಗು ಅದಕೆ ಏನು ಮಾಡಬೇಕು WhatsApp ಮೂಲಕ ಕಲಿಸಬೇಕಾಗಿ ವಿನಂತಿಸಿಕೊಳುತ್ತೆನೆ",19,"small babies sleep for long periods of time (12 - 16 hours or even more) this helps with development. Your task is to ensure that you feed the baby every 2- 3 hours , even if the baby is sleeping and even at night."
Baby care,,sleeping pattern,3,"ಮಗು ಕಿರಿಕಿರಿ ಮಾಡುವುದು , ಮಾತು ಮಗುಗೆ ಜ್ವರ ಬಂದಾಗ ತಾಯಿ ಯಾವರೀತಿ ನೋಡಿ ಕೊಳಬೇಕು , ಜಾಸ್ತಿ ರಾತ್ರಿ ಹೋತು ಕಿರಿಕಿರಿ ಮಾಡುತ್ತೆ ಮಗು ಅದಕೆ ಏನು ಮಾಡಬೇಕು WhatsApp ಮೂಲಕ ಕಲಿಸಬೇಕಾಗಿ ವಿನಂತಿಸಿಕೊಳುತ್ತೆನೆ",20,"make sure that you feed your baby well and make a comfortable space for your baby to sleep. your baby should ideally sleep between feeds and you must feed every 2 hours in the first few days. your baby is small and may take some time to adjust. if this continues, check with a doctor."
Baby care,,sleeping pattern,3,"ಮಗು ಕಿರಿಕಿರಿ ಮಾಡುವುದು , ಮಾತು ಮಗುಗೆ ಜ್ವರ ಬಂದಾಗ ತಾಯಿ ಯಾವರೀತಿ ನೋಡಿ ಕೊಳಬೇಕು , ಜಾಸ್ತಿ ರಾತ್ರಿ ಹೋತು ಕಿರಿಕಿರಿ ಮಾಡುತ್ತೆ ಮಗು ಅದಕೆ ಏನು ಮಾಡಬೇಕು WhatsApp ಮೂಲಕ ಕಲಿಸಬೇಕಾಗಿ ವಿನಂತಿಸಿಕೊಳುತ್ತೆನೆ",21,"You will notice that your baby will start to sleep comfortably at night for a few hours after that. It will not happen overnight. Give it time.
Also ensure that the room is well ventilated and the baby is not feeling too hot or cold."
Baby care,,sleeping position,646,-Magu malgu vaga hotteyalli iruvaga hege malaguttito ade tara malagutte sir enu prblm agallava,1032,"""sleeping on its back is the safest position for the baby. Sleeping on the stomach may obstruct breathing especially in small babies. 
Please make sure to always keep an eye on the baby while it is sleeping."""
Baby care,,sleeping position,646,-Magu malgu vaga hotteyalli iruvaga hege malaguttito ade tara malagutte sir enu prblm agallava,1033,"""During the first few months the baby will try to mimic the position he slept in the mother's womb. This is normal.. Add ebf Burping Kmc Immunisation If you notice anything that is normal go to the doctor"""
Baby care,,While sleeping baby is having gas,647,क्या बच्चें सोने के बाद डकार लेते हैं या नहीं.,938,"It's important to burp your baby after every feed, even if your baby is asleep"
Baby care,,murmuring,648,ನಮ್ಮ ಮಗು ಮಲಗಿದ್ದಾಗ ಬಹಳ ಕನವರಿಸುತ್ತದೆ ಮತ್ತು ತಿಣುಕುತ್ತದೆ ಸಲಹೆ ನೀಡಿ,1034,"There is nothing to worry as long as the baby is feeding well, passing urine and stool, baby is active, no fever etc. If you still feel it's a problem, consult the nearby paediatrician"
Baby care,,can we give this to the kids more than 6 months?,649,ಇದನ್ನು 6ತಿಂಗಳ ಮೇಲ್ಪಟ್ಟ ಮಕ್ಕಳಿಗೆ ಕೊಡಬಹುದಾ,1035,"we do not recommend the use of it for any age. If your baby is having some stomach related trouble, we recommend you to look into the diet of the baby.
Add weaning diet
if it is getting worse go to the doctor"
Baby care,,acidity,650,"baby is passing latrine and the gas is forming in stomach from 10days..In baby stomach some sounds are coming like gurrr, gurrr,gurr",1036,Make sure to burp the baby after every feed and even in between feeds. This will help to reduce the build up of gas. Also make sure to not put the baby down to sleep immediately after feeding
Baby care,,acidity,650,"baby is passing latrine and the gas is forming in stomach from 10days..In baby stomach some sounds are coming like gurrr, gurrr,gurr",1037,"Make sure to burp the baby after every feed and even in between feeds. This will help to reduce the build up of gas. Also make sure to not put the baby down to sleep immediately after feeding. With burping message
Send exclusive breastfeeding message alomg with pnc diet"""
Baby care,,acidity,650,"baby is passing latrine and the gas is forming in stomach from 10days..In baby stomach some sounds are coming like gurrr, gurrr,gurr",1038,"""follow the advice of the doctor correctly and go for follow-up. make sure that you are visiting paediatrician only.
After delivery, for 6 months, you must not feed the baby anything else such as. water, honey, gripe water, cows milk, goats milk etc.
this leads to vomitting and diarhoea in children. Breastfeed your baby every 2 - 3 hours.for 20 minutes each time, both breasts.this is all a baby needs for its growth, increase in weight , total well being
""""To burp your baby:
1. Hold the baby over your shoulder
2. Take care that the head of the baby is turned outward and the baby can breathe properly
3. Pat over the baby’s back gently or rub the back from upwards to downwards
4. Keep in this position till the baby is able to burp"""
Baby care,,acidity,650,"baby is passing latrine and the gas is forming in stomach from 10days..In baby stomach some sounds are coming like gurrr, gurrr,gurr",1039,"As long as the baby is fine, feeding well, passing stools, active and not crying all the time, you don’t have to worry. If the baby seems uncomfortable plz consult pediatrician once"
Baby care,,sound from stomach,593,Mere bacche ko kal se pet gud gud kar raha h chhik aa rahi h kabhi kabhi sans ghur ghur chal rahi h kya kare\,959,"""if you are able to hear sounds from the tummy - you must make sure that you are not feeding your baby anything else other than breastmilk. no water, no gripe water, no honey. and no medication unless prescribed by the doctor. ebf and burping.
if your baby is making sounds while breathing, this is a warning sign that needs immediate attention - make sure to consult a doctor for the same."""
Baby care,,stomach tightness,651,My baby cried at night and stomach is little bit tite ... its only 20 days and feeding cow milk with formula milk..,1040,"Feeding breastmilk to the baby is always best and you must try to do so! if you are producing less milk eat a good diet ( add PNC diet ) and also continue to practice latching.
if you are still producing less milk despite the above, make sure to go to the doctor who will prescribe the best alternative for your baby.
feeding breastmilk is very important for the overall development and growth of the baby,
cows milk can cause indigestion and does not have the required nutrients for your baby."
Baby care,,stomach tightness,651,My baby cried at night and stomach is little bit tite ... its only 20 days and feeding cow milk with formula milk..,1041,"If your baby is not feeding,has fever or is lethargic
Make sure to go to the doctor"
Baby care,,,652,"""How many times do baby burp? Because after each feeding my baby burps 2, 3 times . Is it due to digestion.. """,1042,breastfeeding practice and burping message
Baby care,,eating mud,653,Baby is eating mud,1043,don't the let the baby to be playing all alone. babies have the tendency to put everything in mouth. there should always be someone with the baby
Baby care,,Face color,654,What natural Items should be used to glow/shine the baby's face color.,1044,"Take care of the baby's hygiene. Healthy babies can be given bath with warm water everyday. Dry using a dry towel. The baby's skin will be healthy and not have any rashes.
For babies upto 6 months of age, give breastmilk only. Continue breastmilk till 2 years of age along with soft food like fruits and vegetables. The breastmilk has components that keep the baby healthy and the skin soft and moist.
Do not apply any fairness creams or powder."
Baby care,,skin colour,655,Mera bachacha sawla kyo hota ja raha h .,1045,"As the child grows older, his skin color changes many times. Skin color does not matter. Bathe the baby in the normal way. Do not apply any external cream without consulting the doctor, as it may cause serious problems related to infection or skin. Only breastfeed the child for the first 6 months."
Baby care,,skin colour,655,Mera bachacha sawla kyo hota ja raha h .,1046,"""Firstly, congratulations on your beautiful baby! Your babys skin tone changes as the days go by and you shouldnt worry about this now or at any time.
 Your babys skin tone will not change by external application of oils or creams. Use natural oils such as coconut,mustard or generally what is adviced by the elders for massage before baths. Ensure to keep the baby clean and dry after. 
Refrain from exposing the child to direct sunlight as they have sensitive skin 
Focus on the baby's nutritional needs by only breastfeeding for 6 months and not anything else such as water, honey etc. Your baby will grow up healthy! 
Spend time with your baby, talking and playing and cuddling. All of this can have a positive impact on the development of the child. ("""
Baby care,,skin colour,655,Mera bachacha sawla kyo hota ja raha h .,1047,Do not worry about the colour of the baby during this period. To give birth to a healthy baby and have an easy childbirth you must make sure that you are eating a well balanced nutritious diet. Make sure to visit the hospital regularly to check the progress of you and your baby. Do not forget to take the supplements given by your doctor.
Baby care,,skin colour,655,Mera bachacha sawla kyo hota ja raha h .,1048,Focus on keeping the baby healthy by giving all vaccines and check ups and making the baby strong through breastfeeding till 6 months and appropriate foods after 6 months along with breastfeeding.
